33 18 -0.0916269935118
34 13 6.3285246009e-05
34 14 0.999999997895
34 15 1.43287352028e-05
34 16 -0.0805046200872
34 17 0.0244923896561
34 18 0.0444100888856
35 13 0.999999997997
35 14 -6.32852460025e-05
35 15 -9.06797534124e-10
35 16 0.0528239153043
35 17 -0.197948976146
35 18 0.0723407739065
36 14 1.43287352315e-05
36 15 -0.999999999897
36 16 0.158666242192
36 17 0.0117306268967
36 18 -0.121006785905
37 13 9.1798892746e-06
37 14 0.999999999913
37 15 -9.48735032497e-06
37 16 0.0706239942226
37 17 -0.079282166424
37 18 -0.0394547882085
38 13 0.999999999958
38 14 -9.17988927419e-06
38 15 8.70928254963e-11
38 16 -0.027849231119
38 17 -0.185219586437
38 18 -0.073170772596
39 14 -9.48735032537e-06
39 15 -0.999999999955
39 16 0.203321146728
39 17 0.0102026635963
39 18 -0.0158547981975
39 20 0
